x-axis;1;2;;Tercer diodo;
second;Volt;Volt;;Vd;Id
6,50E-01;6,52E+06;3,08E+05;;6,21E+06;1,48E+10
6,55E-01;6,52E+06;6,20E+05;;5,90E+06;2,98E+10
6,60E-01;7,02E+06;3,08E+05;;6,71E+06;1,48E+10
6,65E-01;6,52E+06;3,08E+05;;6,21E+06;1,48E+10
6,70E-01;6,52E+06;3,08E+05;;6,21E+06;1,48E+10
6,75E-01;6,52E+06;3,08E+05;;6,21E+06;1,48E+10
6,80E-01;6,02E+06;3,08E+05;;5,71E+06;1,48E+10
6,85E-01;6,02E+06;3,08E+05;;5,71E+06;1,48E+10
6,90E-01;6,52E+06;3,08E+05;;6,21E+06;1,48E+10
6,95E-01;6,52E+06;3,08E+05;;6,21E+06;1,48E+10
7,00E-01;6,02E+06;3,08E+05;;5,71E+06;1,48E+10
7,05E-01;6,02E+06;3,08E+05;;5,71E+06;1,48E+10
7,10E-01;6,02E+06;6,20E+05;;5,40E+06;2,98E+10
7,15E-01;5,52E+06;6,20E+05;;4,90E+06;2,98E+10
7,20E-01;6,02E+06;3,08E+05;;5,71E+06;1,48E+10
7,25E-01;6,02E+06;6,20E+05;;5,40E+06;2,98E+10
7,30E-01;6,02E+06;6,20E+05;;5,40E+06;2,98E+10
7,35E-01;6,02E+06;3,08E+05;;5,71E+06;1,48E+10
7,40E-01;5,52E+06;3,08E+05;;5,21E+06;1,48E+10
7,45E-01;6,02E+06;3,08E+05;;5,71E+06;1,48E+10
7,50E-01;5,52E+06;3,08E+05;;5,21E+06;1,48E+10
7,55E-01;5,52E+06;3,08E+05;;5,21E+06;1,48E+10
7,60E-01;5,52E+06;3,08E+05;;5,21E+06;1,48E+10
7,65E-01;5,52E+06;3,08E+05;;5,21E+06;1,48E+10
7,70E-01;5,52E+06;3,08E+05;;5,21E+06;1,48E+10
7,75E-01;5,52E+06;3,08E+05;;5,21E+06;1,48E+10
7,80E-01;5,52E+06;3,08E+05;;5,21E+06;1,48E+10
7,85E-01;5,02E+06;3,08E+05;;4,71E+06;1,48E+10
7,90E-01;5,52E+06;3,08E+05;;5,21E+06;1,48E+10
7,95E-01;5,02E+06;3,08E+05;;4,71E+06;1,48E+10
8,00E-01;5,02E+06;3,08E+05;;4,71E+06;1,48E+10
8,05E-01;4,52E+06;3,08E+05;;4,21E+06;1,48E+10
8,10E-01;5,02E+06;3,08E+05;;4,71E+06;1,48E+10
8,15E-01;5,02E+06;3,08E+05;;4,71E+06;1,48E+10
8,20E-01;5,02E+06;3,08E+05;;4,71E+06;1,48E+10
8,25E-01;5,02E+06;3,08E+05;;4,71E+06;1,48E+10
8,30E-01;4,52E+06;6,20E+05;;3,90E+06;2,98E+10
8,35E-01;5,02E+06;3,08E+05;;4,71E+06;1,48E+10
8,40E-01;4,52E+06;3,08E+05;;4,21E+06;1,48E+10
8,45E-01;4,52E+06;6,20E+05;;3,90E+06;2,98E+10
8,50E-01;4,52E+06;3,08E+05;;4,21E+06;1,48E+10
8,55E-01;4,52E+06;3,08E+05;;4,21E+06;1,48E+10
8,60E-01;4,52E+06;3,08E+05;;4,21E+06;1,48E+10
8,65E-01;4,02E+06;6,20E+05;;3,40E+06;2,98E+10
8,70E-01;4,52E+06;3,08E+05;;4,21E+06;1,48E+10
8,75E-01;4,02E+06;6,20E+05;;3,40E+06;2,98E+10
8,80E-01;4,02E+06;3,08E+05;;3,71E+06;1,48E+10
8,85E-01;4,02E+06;3,08E+05;;3,71E+06;1,48E+10
8,90E-01;3,52E+06;6,20E+05;;2,90E+06;2,98E+10
8,95E-01;4,02E+06;6,20E+05;;3,40E+06;2,98E+10
9,00E-01;4,02E+06;3,08E+05;;3,71E+06;1,48E+10
9,05E-01;4,02E+06;3,08E+05;;3,71E+06;1,48E+10
9,10E-01;3,52E+06;3,08E+05;;3,21E+06;1,48E+10
9,15E-01;3,52E+06;3,08E+05;;3,21E+06;1,48E+10
9,20E-01;3,52E+06;6,20E+05;;2,90E+06;2,98E+10
9,25E-01;3,52E+06;6,20E+05;;2,90E+06;2,98E+10
9,30E-01;3,52E+06;6,20E+05;;2,90E+06;2,98E+10
9,35E-01;3,02E+06;3,08E+05;;2,71E+06;1,48E+10
9,40E-01;3,02E+06;3,08E+05;;2,71E+06;1,48E+10
9,45E-01;3,02E+06;3,08E+05;;2,71E+06;1,48E+10
9,50E-01;3,02E+06;3,08E+05;;2,71E+06;1,48E+10
9,55E-01;3,52E+06;3,08E+05;;3,21E+06;1,48E+10
9,60E-01;3,02E+06;3,08E+05;;2,71E+06;1,48E+10
9,65E-01;3,02E+06;3,08E+05;;2,71E+06;1,48E+10
9,70E-01;3,02E+06;3,08E+05;;2,71E+06;1,48E+10
9,75E-01;2,52E+06;6,20E+05;;1,90E+06;2,98E+10
9,80E-01;3,52E+06;3,08E+05;;3,21E+06;1,48E+10
9,85E-01;3,02E+06;6,20E+05;;2,40E+06;2,98E+10
9,90E-01;2,52E+06;3,08E+05;;2,21E+06;1,48E+10
9,95E-01;2,52E+06;3,08E+05;;2,21E+06;1,48E+10
1,00E+00;2,52E+06;3,08E+05;;2,21E+06;1,48E+10
1,01E+00;3,02E+06;3,08E+05;;2,71E+06;1,48E+10
1,01E+00;2,52E+06;3,08E+05;;2,21E+06;1,48E+10
1,02E+00;3,02E+06;6,20E+05;;2,40E+06;2,98E+10
1,02E+00;2,02E+06;6,20E+05;;1,40E+06;2,98E+10
1,03E+00;2,52E+06;3,08E+05;;2,21E+06;1,48E+10
1,03E+00;2,02E+06;3,08E+05;;1,71E+06;1,48E+10
1,04E+00;2,02E+06;6,20E+05;;1,40E+06;2,98E+10
1,04E+00;2,02E+06;3,08E+05;;1,71E+06;1,48E+10
1,05E+00;2,52E+06;6,20E+05;;1,90E+06;2,98E+10
1,05E+00;2,02E+06;3,08E+05;;1,71E+06;1,48E+10
1,06E+00;2,52E+06;3,08E+05;;2,21E+06;1,48E+10
1,06E+00;2,02E+06;3,08E+05;;1,71E+06;1,48E+10
1,07E+00;2,52E+06;6,20E+05;;1,90E+06;2,98E+10
1,07E+00;2,52E+06;3,08E+05;;2,21E+06;1,48E+10
1,08E+00;2,02E+06;6,20E+05;;1,40E+06;2,98E+10
1,08E+00;1,52E+06;3,08E+05;;1,21E+06;1,48E+10
1,09E+00;2,02E+06;3,08E+05;;1,71E+06;1,48E+10
1,09E+00;1,52E+06;3,08E+05;;1,21E+06;1,48E+10
1,10E+00;1,52E+06;3,08E+05;;1,21E+06;1,48E+10
1,10E+00;1,52E+06;3,08E+05;;1,21E+06;1,48E+10
1,11E+00;1,52E+06;3,08E+05;;1,21E+06;1,48E+10
1,11E+00;1,02E+06;6,20E+05;;4,00E+05;2,98E+10
1,12E+00;1,52E+06;3,08E+05;;1,21E+06;1,48E+10
1,12E+00;1,02E+06;3,08E+05;;7,12E+05;1,48E+10
1,13E+00;1,52E+06;6,20E+05;;9,00E+05;2,98E+10
1,13E+00;1,02E+06;6,20E+05;;4,00E+05;2,98E+10
1,14E+00;1,02E+06;3,08E+05;;7,12E+05;1,48E+10
1,14E+00;1,02E+06;3,08E+05;;7,12E+05;1,48E+10
1,15E+00;1,52E+06;3,08E+05;;1,21E+06;1,48E+10
1,15E+00;1,02E+06;3,08E+05;;7,12E+05;1,48E+10
1,16E+00;2,02E+06;3,08E+05;;1,71E+06;1,48E+10
1,16E+00;1,52E+06;3,08E+05;;1,21E+06;1,48E+10
1,17E+00;1,52E+06;3,08E+05;;1,21E+06;1,48E+10
1,17E+00;1,52E+06;3,08E+05;;1,21E+06;1,48E+10
1,18E+00;1,52E+06;3,08E+05;;1,21E+06;1,48E+10
1,18E+00;2,02E+06;3,08E+05;;1,71E+06;1,48E+10
1,19E+00;1,52E+06;6,20E+05;;9,00E+05;2,98E+10
1,19E+00;1,52E+06;6,20E+05;;9,00E+05;2,98E+10
1,20E+00;2,02E+06;3,08E+05;;1,71E+06;1,48E+10
1,20E+00;2,02E+06;3,08E+05;;1,71E+06;1,48E+10
1,21E+00;2,52E+06;6,20E+05;;1,90E+06;2,98E+10
1,21E+00;2,52E+06;6,20E+05;;1,90E+06;2,98E+10
1,22E+00;2,52E+06;3,08E+05;;2,21E+06;1,48E+10
1,22E+00;2,02E+06;3,08E+05;;1,71E+06;1,48E+10
1,23E+00;2,02E+06;3,08E+05;;1,71E+06;1,48E+10
1,23E+00;2,02E+06;3,08E+05;;1,71E+06;1,48E+10
1,24E+00;2,02E+06;3,08E+05;;1,71E+06;1,48E+10
1,24E+00;2,02E+06;3,08E+05;;1,71E+06;1,48E+10
1,25E+00;2,02E+06;3,08E+05;;1,71E+06;1,48E+10
1,25E+00;2,02E+06;3,08E+05;;1,71E+06;1,48E+10
1,26E+00;2,52E+06;3,08E+05;;2,21E+06;1,48E+10
1,26E+00;2,52E+06;3,08E+05;;2,21E+06;1,48E+10
1,27E+00;2,52E+06;3,08E+05;;2,21E+06;1,48E+10
1,27E+00;2,52E+06;3,08E+05;;2,21E+06;1,48E+10
1,28E+00;3,02E+06;3,08E+05;;2,71E+06;1,48E+10
1,28E+00;3,02E+06;3,08E+05;;2,71E+06;1,48E+10
1,29E+00;3,02E+06;3,08E+05;;2,71E+06;1,48E+10
1,29E+00;3,52E+06;3,08E+05;;3,21E+06;1,48E+10
1,30E+00;3,52E+06;3,08E+05;;3,21E+06;1,48E+10
1,30E+00;3,02E+06;3,08E+05;;2,71E+06;1,48E+10
1,31E+00;3,02E+06;3,08E+05;;2,71E+06;1,48E+10
1,31E+00;3,02E+06;3,08E+05;;2,71E+06;1,48E+10
1,32E+00;3,02E+06;3,08E+05;;2,71E+06;1,48E+10
1,32E+00;3,02E+06;3,08E+05;;2,71E+06;1,48E+10
1,33E+00;3,02E+06;3,08E+05;;2,71E+06;1,48E+10
1,33E+00;3,52E+06;3,08E+05;;3,21E+06;1,48E+10
1,34E+00;3,52E+06;3,08E+05;;3,21E+06;1,48E+10
1,34E+00;3,52E+06;3,08E+05;;3,21E+06;1,48E+10
1,35E+00;3,52E+06;6,20E+05;;2,90E+06;2,98E+10
1,35E+00;3,52E+06;3,08E+05;;3,21E+06;1,48E+10
1,36E+00;3,52E+06;3,08E+05;;3,21E+06;1,48E+10
1,36E+00;3,52E+06;3,08E+05;;3,21E+06;1,48E+10
1,37E+00;4,02E+06;3,08E+05;;3,71E+06;1,48E+10
1,37E+00;4,02E+06;6,20E+05;;3,40E+06;2,98E+10
1,38E+00;4,02E+06;3,08E+05;;3,71E+06;1,48E+10
1,38E+00;4,02E+06;6,20E+05;;3,40E+06;2,98E+10
1,39E+00;4,02E+06;3,08E+05;;3,71E+06;1,48E+10
1,39E+00;4,02E+06;3,08E+05;;3,71E+06;1,48E+10
1,40E+00;4,02E+06;3,08E+05;;3,71E+06;1,48E+10
1,40E+00;4,52E+06;3,08E+05;;4,21E+06;1,48E+10
1,41E+00;4,52E+06;3,08E+05;;4,21E+06;1,48E+10
1,41E+00;4,02E+06;3,08E+05;;3,71E+06;1,48E+10
1,42E+00;4,52E+06;3,08E+05;;4,21E+06;1,48E+10
1,42E+00;4,52E+06;3,08E+05;;4,21E+06;1,48E+10
1,43E+00;4,52E+06;3,08E+05;;4,21E+06;1,48E+10
1,43E+00;5,02E+06;3,08E+05;;4,71E+06;1,48E+10
1,44E+00;5,02E+06;3,08E+05;;4,71E+06;1,48E+10
1,44E+00;5,02E+06;3,08E+05;;4,71E+06;1,48E+10
1,45E+00;5,02E+06;3,08E+05;;4,71E+06;1,48E+10
1,45E+00;5,02E+06;3,08E+05;;4,71E+06;1,48E+10
1,46E+00;5,02E+06;3,08E+05;;4,71E+06;1,48E+10
1,46E+00;4,52E+06;3,08E+05;;4,21E+06;1,48E+10
1,47E+00;4,52E+06;6,20E+05;;3,90E+06;2,98E+10
1,47E+00;5,02E+06;3,08E+05;;4,71E+06;1,48E+10
1,48E+00;5,02E+06;3,08E+05;;4,71E+06;1,48E+10
1,48E+00;5,52E+06;3,08E+05;;5,21E+06;1,48E+10
1,49E+00;5,02E+06;3,08E+05;;4,71E+06;1,48E+10
1,49E+00;5,52E+06;3,08E+05;;5,21E+06;1,48E+10
1,50E+00;5,02E+06;3,08E+05;;4,71E+06;1,48E+10
1,50E+00;5,52E+06;3,08E+05;;5,21E+06;1,48E+10
1,51E+00;5,52E+06;3,08E+05;;5,21E+06;1,48E+10
1,51E+00;5,52E+06;3,08E+05;;5,21E+06;1,48E+10
1,52E+00;5,52E+06;3,08E+05;;5,21E+06;1,48E+10
1,52E+00;5,52E+06;3,08E+05;;5,21E+06;1,48E+10
1,53E+00;5,52E+06;3,08E+05;;5,21E+06;1,48E+10
1,53E+00;6,02E+06;3,08E+05;;5,71E+06;1,48E+10
1,54E+00;5,52E+06;3,08E+05;;5,21E+06;1,48E+10
1,54E+00;6,02E+06;3,08E+05;;5,71E+06;1,48E+10
1,55E+00;6,02E+06;6,20E+05;;5,40E+06;2,98E+10
1,55E+00;6,02E+06;3,08E+05;;5,71E+06;1,48E+10
1,56E+00;6,02E+06;3,08E+05;;5,71E+06;1,48E+10
1,56E+00;6,02E+06;3,08E+05;;5,71E+06;1,48E+10
1,57E+00;6,02E+06;6,20E+05;;5,40E+06;2,98E+10
1,57E+00;6,02E+06;6,20E+05;;5,40E+06;2,98E+10
1,58E+00;6,02E+06;3,08E+05;;5,71E+06;1,48E+10
1,58E+00;6,52E+06;3,08E+05;;6,21E+06;1,48E+10
1,59E+00;6,52E+06;3,08E+05;;6,21E+06;1,48E+10
1,59E+00;6,52E+06;6,20E+05;;5,90E+06;2,98E+10
1,60E+00;6,52E+06;3,08E+05;;6,21E+06;1,48E+10
1,60E+00;6,52E+06;3,08E+05;;6,21E+06;1,48E+10
1,61E+00;7,02E+06;3,08E+05;;6,71E+06;1,48E+10
1,61E+00;7,02E+06;3,08E+05;;6,71E+06;1,48E+10
1,62E+00;6,52E+06;3,08E+05;;6,21E+06;1,48E+10
1,62E+00;7,02E+06;3,08E+05;;6,71E+06;1,48E+10
1,63E+00;7,02E+06;3,08E+05;;6,71E+06;1,48E+10
1,63E+00;7,02E+06;3,08E+05;;6,71E+06;1,48E+10
1,64E+00;7,02E+06;3,08E+05;;6,71E+06;1,48E+10
1,64E+00;7,02E+06;3,08E+05;;6,71E+06;1,48E+10
1,65E+00;7,02E+06;6,20E+05;;6,40E+06;2,98E+10
1,65E+00;6,52E+06;3,08E+05;;6,21E+06;1,48E+10
1,66E+00;6,52E+06;3,08E+05;;6,21E+06;1,48E+10
1,66E+00;7,52E+06;3,08E+05;;7,21E+06;1,48E+10
1,67E+00;7,52E+06;3,08E+05;;7,21E+06;1,48E+10
1,67E+00;7,02E+06;3,08E+05;;6,71E+06;1,48E+10
1,68E+00;7,52E+06;3,08E+05;;7,21E+06;1,48E+10
1,68E+00;7,52E+06;3,08E+05;;7,21E+06;1,48E+10
1,69E+00;8,02E+06;6,20E+05;;7,40E+06;2,98E+10
1,69E+00;8,02E+06;3,08E+05;;7,71E+06;1,48E+10
1,70E+00;7,02E+06;3,08E+05;;6,71E+06;1,48E+10
1,70E+00;8,02E+06;6,20E+05;;7,40E+06;2,98E+10
1,71E+00;8,02E+06;3,08E+05;;7,71E+06;1,48E+10
1,71E+00;8,02E+06;3,08E+05;;7,71E+06;1,48E+10
1,72E+00;7,52E+06;3,08E+05;;7,21E+06;1,48E+10
1,72E+00;8,02E+06;6,20E+05;;7,40E+06;2,98E+10
1,73E+00;8,52E+06;3,08E+05;;8,21E+06;1,48E+10
1,73E+00;8,52E+06;3,08E+05;;8,21E+06;1,48E+10
1,74E+00;8,52E+06;3,08E+05;;8,21E+06;1,48E+10
1,74E+00;8,52E+06;3,08E+05;;8,21E+06;1,48E+10
1,75E+00;8,02E+06;3,08E+05;;7,71E+06;1,48E+10
1,75E+00;8,02E+06;3,08E+05;;7,71E+06;1,48E+10
1,76E+00;8,52E+06;6,20E+05;;7,90E+06;2,98E+10
1,76E+00;8,52E+06;3,08E+05;;8,21E+06;1,48E+10
1,77E+00;8,52E+06;3,08E+05;;8,21E+06;1,48E+10
1,77E+00;8,52E+06;3,08E+05;;8,21E+06;1,48E+10
1,78E+00;8,52E+06;3,08E+05;;8,21E+06;1,48E+10
1,78E+00;8,52E+06;3,08E+05;;8,21E+06;1,48E+10
1,79E+00;8,52E+06;3,08E+05;;8,21E+06;1,48E+10
1,79E+00;8,52E+06;3,08E+05;;8,21E+06;1,48E+10
1,80E+00;8,52E+06;3,08E+05;;8,21E+06;1,48E+10
1,80E+00;8,52E+06;3,08E+05;;8,21E+06;1,48E+10
1,81E+00;8,52E+06;3,08E+05;;8,21E+06;1,48E+10
1,81E+00;9,02E+06;3,08E+05;;8,71E+06;1,48E+10
1,82E+00;9,02E+06;3,08E+05;;8,71E+06;1,48E+10
1,82E+00;9,02E+06;3,08E+05;;8,71E+06;1,48E+10
1,83E+00;8,52E+06;6,20E+05;;7,90E+06;2,98E+10
1,83E+00;9,02E+06;3,08E+05;;8,71E+06;1,48E+10
1,84E+00;9,02E+06;3,08E+05;;8,71E+06;1,48E+10
1,84E+00;9,02E+06;3,08E+05;;8,71E+06;1,48E+10
1,85E+00;8,52E+06;3,08E+05;;8,21E+06;1,48E+10
1,85E+00;9,02E+06;3,08E+05;;8,71E+06;1,48E+10
1,86E+00;9,52E+06;6,20E+05;;8,90E+06;2,98E+10
1,86E+00;9,52E+06;3,08E+05;;9,21E+06;1,48E+10
1,87E+00;9,52E+06;3,08E+05;;9,21E+06;1,48E+10
1,87E+00;9,52E+06;3,08E+05;;9,21E+06;1,48E+10
1,88E+00;9,52E+06;6,20E+05;;8,90E+06;2,98E+10
1,88E+00;9,52E+06;6,20E+05;;8,90E+06;2,98E+10
1,89E+00;1,00E+10;6,20E+05;;1,00E+10;2,98E+10
1,89E+00;1,00E+10;3,08E+05;;1,00E+10;1,48E+10
1,90E+00;1,00E+10;3,08E+05;;1,00E+10;1,48E+10
1,90E+00;9,52E+06;6,20E+05;;8,90E+06;2,98E+10
1,91E+00;9,52E+06;6,20E+05;;8,90E+06;2,98E+10
1,91E+00;9,52E+06;3,08E+05;;9,21E+06;1,48E+10
1,92E+00;1,05E+10;6,20E+05;;1,05E+10;2,98E+10
1,92E+00;1,00E+10;3,08E+05;;1,00E+10;1,48E+10
1,93E+00;1,00E+10;6,20E+05;;1,00E+10;2,98E+10
1,93E+00;1,00E+10;3,08E+05;;1,00E+10;1,48E+10
1,94E+00;1,05E+10;3,08E+05;;1,05E+10;1,48E+10
1,94E+00;1,05E+10;3,08E+05;;1,05E+10;1,48E+10
1,95E+00;1,05E+10;6,20E+05;;1,05E+10;2,98E+10
1,95E+00;1,05E+10;3,08E+05;;1,05E+10;1,48E+10
1,96E+00;1,05E+10;6,20E+05;;1,05E+10;2,98E+10
1,96E+00;1,05E+10;3,08E+05;;1,05E+10;1,48E+10
1,97E+00;1,05E+10;3,08E+05;;1,05E+10;1,48E+10
1,97E+00;1,05E+10;3,08E+05;;1,05E+10;1,48E+10
1,98E+00;1,05E+10;3,08E+05;;1,05E+10;1,48E+10
1,98E+00;1,10E+10;3,08E+05;;1,10E+10;1,48E+10
1,99E+00;1,10E+10;3,08E+05;;1,10E+10;1,48E+10
1,99E+00;1,10E+10;3,08E+05;;1,10E+10;1,48E+10
2,00E+00;1,10E+10;3,08E+05;;1,10E+10;1,48E+10
2,00E+00;1,10E+10;3,08E+05;;1,10E+10;1,48E+10
2,01E+00;1,15E+10;3,08E+05;;1,15E+10;1,48E+10
2,01E+00;1,10E+10;6,20E+05;;1,10E+10;2,98E+10
2,02E+00;1,15E+10;3,08E+05;;1,15E+10;1,48E+10
2,02E+00;1,15E+10;3,08E+05;;1,15E+10;1,48E+10
2,03E+00;1,10E+10;3,08E+05;;1,10E+10;1,48E+10
2,03E+00;1,15E+10;3,08E+05;;1,15E+10;1,48E+10
2,04E+00;1,20E+10;9,33E+05;;1,20E+10;4,49E+10
2,04E+00;1,10E+10;3,08E+05;;1,10E+10;1,48E+10
2,05E+00;1,15E+10;3,08E+05;;1,15E+10;1,48E+10
2,05E+00;1,15E+10;6,20E+05;;1,15E+10;2,98E+10
2,06E+00;1,20E+10;6,20E+05;;1,20E+10;2,98E+10
2,06E+00;1,20E+10;3,08E+05;;1,20E+10;1,48E+10
2,07E+00;1,20E+10;6,20E+05;;1,20E+10;2,98E+10
2,07E+00;1,15E+10;3,08E+05;;1,15E+10;1,48E+10
2,08E+00;1,15E+10;3,08E+05;;1,15E+10;1,48E+10
2,08E+00;1,15E+10;3,08E+05;;1,15E+10;1,48E+10
2,09E+00;1,15E+10;3,08E+05;;1,15E+10;1,48E+10
2,09E+00;1,20E+10;3,08E+05;;1,20E+10;1,48E+10
2,10E+00;1,25E+10;3,08E+05;;1,25E+10;1,48E+10
2,10E+00;1,20E+10;3,08E+05;;1,20E+10;1,48E+10
2,11E+00;1,25E+10;3,08E+05;;1,25E+10;1,48E+10
2,11E+00;1,30E+10;6,20E+05;;1,30E+10;2,98E+10
2,12E+00;1,20E+10;3,08E+05;;1,20E+10;1,48E+10
2,12E+00;1,30E+10;3,08E+05;;1,30E+10;1,48E+10
2,13E+00;1,25E+10;6,20E+05;;1,25E+10;2,98E+10
2,13E+00;1,30E+10;6,20E+05;;1,30E+10;2,98E+10
2,14E+00;1,25E+10;3,08E+05;;1,25E+10;1,48E+10
2,14E+00;1,25E+10;6,20E+05;;1,25E+10;2,98E+10
2,15E+00;1,30E+10;3,08E+05;;1,30E+10;1,48E+10
2,15E+00;1,25E+10;3,08E+05;;1,25E+10;1,48E+10
2,16E+00;1,25E+10;3,08E+05;;1,25E+10;1,48E+10
2,16E+00;1,30E+10;3,08E+05;;1,30E+10;1,48E+10
2,17E+00;1,35E+10;3,08E+05;;1,35E+10;1,48E+10
2,17E+00;1,30E+10;3,08E+05;;1,30E+10;1,48E+10
2,18E+00;1,35E+10;6,20E+05;;1,35E+10;2,98E+10
2,18E+00;1,35E+10;3,08E+05;;1,35E+10;1,48E+10
2,19E+00;1,30E+10;3,08E+05;;1,30E+10;1,48E+10
2,19E+00;1,35E+10;3,08E+05;;1,35E+10;1,48E+10
2,20E+00;1,35E+10;6,20E+05;;1,35E+10;2,98E+10
2,20E+00;1,35E+10;3,08E+05;;1,35E+10;1,48E+10
2,21E+00;1,35E+10;3,08E+05;;1,35E+10;1,48E+10
2,21E+00;1,40E+10;3,08E+05;;1,40E+10;1,48E+10
2,22E+00;1,35E+10;3,08E+05;;1,35E+10;1,48E+10
2,22E+00;1,35E+10;3,08E+05;;1,35E+10;1,48E+10
2,23E+00;1,35E+10;3,08E+05;;1,35E+10;1,48E+10
2,23E+00;1,35E+10;3,08E+05;;1,35E+10;1,48E+10
2,24E+00;1,45E+10;3,08E+05;;1,45E+10;1,48E+10
2,24E+00;1,40E+10;3,08E+05;;1,40E+10;1,48E+10
2,25E+00;1,40E+10;3,08E+05;;1,40E+10;1,48E+10
2,25E+00;1,40E+10;3,08E+05;;1,40E+10;1,48E+10
2,26E+00;1,45E+10;3,08E+05;;1,45E+10;1,48E+10
2,26E+00;1,40E+10;6,20E+05;;1,40E+10;2,98E+10
2,27E+00;1,40E+10;3,08E+05;;1,40E+10;1,48E+10
2,27E+00;1,45E+10;3,08E+05;;1,45E+10;1,48E+10
2,28E+00;1,50E+10;3,08E+05;;1,50E+10;1,48E+10
2,28E+00;1,45E+10;3,08E+05;;1,45E+10;1,48E+10
2,29E+00;1,50E+10;3,08E+05;;1,50E+10;1,48E+10
2,29E+00;1,45E+10;3,08E+05;;1,45E+10;1,48E+10
2,30E+00;1,50E+10;3,08E+05;;1,50E+10;1,48E+10
2,30E+00;1,50E+10;3,08E+05;;1,50E+10;1,48E+10
2,31E+00;1,50E+10;3,08E+05;;1,50E+10;1,48E+10
2,31E+00;1,45E+10;6,20E+05;;1,45E+10;2,98E+10
2,32E+00;1,45E+10;3,08E+05;;1,45E+10;1,48E+10
2,32E+00;1,55E+10;3,08E+05;;1,55E+10;1,48E+10
2,33E+00;1,45E+10;6,20E+05;;1,45E+10;2,98E+10
2,33E+00;1,45E+10;3,08E+05;;1,45E+10;1,48E+10
2,34E+00;1,50E+10;3,08E+05;;1,50E+10;1,48E+10
2,34E+00;1,55E+10;3,08E+05;;1,55E+10;1,48E+10
2,35E+00;1,50E+10;3,08E+05;;1,50E+10;1,48E+10
2,35E+00;1,50E+10;3,08E+05;;1,50E+10;1,48E+10
2,36E+00;1,50E+10;3,08E+05;;1,50E+10;1,48E+10
2,36E+00;1,50E+10;3,08E+05;;1,50E+10;1,48E+10
2,37E+00;1,50E+10;3,08E+05;;1,50E+10;1,48E+10
2,37E+00;1,55E+10;6,20E+05;;1,55E+10;2,98E+10
2,38E+00;1,55E+10;3,08E+05;;1,55E+10;1,48E+10
2,38E+00;1,55E+10;3,08E+05;;1,55E+10;1,48E+10
2,39E+00;1,55E+10;3,08E+05;;1,55E+10;1,48E+10
2,39E+00;1,60E+10;3,08E+05;;1,60E+10;1,48E+10
2,40E+00;1,55E+10;3,08E+05;;1,55E+10;1,48E+10
2,40E+00;1,60E+10;6,20E+05;;1,60E+10;2,98E+10
2,41E+00;1,60E+10;6,20E+05;;1,60E+10;2,98E+10
2,41E+00;1,60E+10;3,08E+05;;1,60E+10;1,48E+10
2,42E+00;1,60E+10;3,08E+05;;1,60E+10;1,48E+10
2,42E+00;1,60E+10;3,08E+05;;1,60E+10;1,48E+10
2,43E+00;1,60E+10;3,08E+05;;1,60E+10;1,48E+10
2,43E+00;1,60E+10;3,08E+05;;1,60E+10;1,48E+10
2,44E+00;1,60E+10;3,08E+05;;1,60E+10;1,48E+10
2,44E+00;1,70E+10;3,08E+05;;1,70E+10;1,48E+10
2,45E+00;1,70E+10;3,08E+05;;1,70E+10;1,48E+10
2,45E+00;1,65E+10;6,20E+05;;1,65E+10;2,98E+10
2,46E+00;1,70E+10;3,08E+05;;1,70E+10;1,48E+10
2,46E+00;1,70E+10;6,20E+05;;1,70E+10;2,98E+10
2,47E+00;1,65E+10;-5,00E+00;;1,65E+10;-2,40E+05
2,47E+00;1,70E+10;3,08E+05;;1,70E+10;1,48E+10
2,48E+00;1,70E+10;3,08E+05;;1,70E+10;1,48E+10
2,48E+00;1,70E+10;3,08E+05;;1,70E+10;1,48E+10
2,49E+00;1,70E+10;3,08E+05;;1,70E+10;1,48E+10
2,49E+00;1,70E+10;3,08E+05;;1,70E+10;1,48E+10
2,50E+00;1,70E+10;3,08E+05;;1,70E+10;1,48E+10
2,50E+00;1,70E+10;3,08E+05;;1,70E+10;1,48E+10
2,51E+00;1,70E+10;3,08E+05;;1,70E+10;1,48E+10
2,51E+00;1,70E+10;3,08E+05;;1,70E+10;1,48E+10
2,52E+00;1,75E+10;3,08E+05;;1,75E+10;1,48E+10
2,52E+00;1,75E+10;3,08E+05;;1,75E+10;1,48E+10
2,53E+00;1,75E+10;6,20E+05;;1,75E+10;2,98E+10
2,53E+00;1,75E+10;6,20E+05;;1,75E+10;2,98E+10
2,54E+00;1,75E+10;3,08E+05;;1,75E+10;1,48E+10
2,54E+00;1,85E+10;6,20E+05;;1,85E+10;2,98E+10
2,55E+00;1,75E+10;3,08E+05;;1,75E+10;1,48E+10
2,55E+00;1,75E+10;3,08E+05;;1,75E+10;1,48E+10
2,56E+00;1,75E+10;6,20E+05;;1,75E+10;2,98E+10
2,56E+00;1,75E+10;6,20E+05;;1,75E+10;2,98E+10
2,57E+00;1,75E+10;3,08E+05;;1,75E+10;1,48E+10
2,57E+00;1,80E+10;3,08E+05;;1,80E+10;1,48E+10
2,58E+00;1,85E+10;9,33E+05;;1,85E+10;4,49E+10
2,58E+00;1,80E+10;3,08E+05;;1,80E+10;1,48E+10
